t,EKG
1.461099857,-0.053
1.461149857,-0.053
1.461199857,-0.053
1.461249857,-0.054
1.461299857,-0.054
1.461349857,-0.055
1.461399857,-0.055
1.461449857,-0.056
1.461499857,-0.056
1.461549857,-0.057
1.461599857,-0.057
1.461649857,-0.058
1.461699857,-0.058
1.461749857,-0.058
1.461799857,-0.059
1.461849857,-0.059
1.461899857,-0.06
1.461949857,-0.06
1.461999857,-0.061
1.462049857,-0.061
1.462099857,-0.061
1.462149857,-0.062
1.462199857,-0.062
1.462249857,-0.062
1.462299857,-0.062
1.462349857,-0.062
1.462399857,-0.062
1.462449857,-0.062
1.462499857,-0.062
1.462549857,-0.062
1.462599857,-0.062
1.462649857,-0.062
1.462699857,-0.062
1.462749857,-0.062
1.462799857,-0.062
1.462849857,-0.062
1.462899857,-0.063
1.462949857,-0.063
1.462999857,-0.063
1.463049857,-0.063
1.463099857,-0.063
1.463149857,-0.063
1.463199857,-0.063
1.463249857,-0.063
1.463299857,-0.063
1.463349857,-0.063
1.463399857,-0.063
1.463449857,-0.063
1.463499857,-0.063
1.463549857,-0.063
1.463599857,-0.063
1.463649857,-0.063
1.463699857,-0.062
1.463749857,-0.062
1.463799857,-0.061
1.463849857,-0.061
1.463899857,-0.06
1.463949857,-0.06
1.463999856,-0.06
1.464049856,-0.06
1.464099856,-0.06
1.464149856,-0.06
1.464199856,-0.06
1.464249856,-0.06
1.464299856,-0.06
1.464349856,-0.06
1.464399856,-0.06
1.464449856,-0.06
1.464499856,-0.059
1.464549856,-0.059
1.464599856,-0.059
1.464649856,-0.058
1.464699856,-0.058
1.464749856,-0.058
1.464799856,-0.058
1.464849856,-0.057
1.464899856,-0.057
1.464949856,-0.057
1.464999856,-0.056
1.465049856,-0.056
1.465099856,-0.056
1.465149856,-0.056
1.465199856,-0.056
1.465249856,-0.056
1.465299856,-0.055
1.465349856,-0.055
1.465399856,-0.055
1.465449856,-0.055
1.465499856,-0.054
1.465549856,-0.054
1.465599856,-0.054
1.465649856,-0.053
1.465699856,-0.053
1.465749856,-0.053
1.465799856,-0.052
1.465849856,-0.052
1.465899856,-0.051
1.465949856,-0.051
1.465999856,-0.05
1.466049856,-0.05
1.466099856,-0.05
1.466149856,-0.05
1.466199856,-0.049
1.466249856,-0.049
1.466299856,-0.048
1.466349856,-0.048
1.466399856,-0.048
1.466449856,-0.047
1.466499856,-0.047
1.466549856,-0.046
1.466599856,-0.046
1.466649856,-0.046
1.466699856,-0.046
1.466749856,-0.045
1.466799856,-0.045
1.466849856,-0.045
1.466899856,-0.045
1.466949856,-0.045
1.466999856,-0.045
1.467049856,-0.045
1.467099856,-0.044
1.467149856,-0.044
1.467199856,-0.044
1.467249856,-0.043
1.467299856,-0.043
1.467349856,-0.043
1.467399856,-0.042
1.467449856,-0.042
1.467499856,-0.041
1.467549856,-0.04
1.467599856,-0.04
1.467649856,-0.039
1.467699856,-0.039
1.467749856,-0.038
1.467799856,-0.037
1.467849856,-0.037
1.467899856,-0.037
1.467949856,-0.036
1.467999856,-0.036
1.468049856,-0.036
1.468099856,-0.035
1.468149856,-0.035
1.468199856,-0.035
1.468249856,-0.034
1.468299856,-0.034
1.468349856,-0.033
1.468399856,-0.033
1.468449856,-0.033
1.468499856,-0.032
1.468549856,-0.032
1.468599856,-0.031
1.468649856,-0.031
1.468699856,-0.03
1.468749856,-0.03
1.468799856,-0.03
1.468849856,-0.03
1.468899856,-0.03
1.468949856,-0.03
1.468999856,-0.03
1.469049856,-0.03
1.469099856,-0.029
1.469149856,-0.029
1.469199856,-0.029
1.469249856,-0.029
1.469299856,-0.028
1.469349856,-0.028
1.469399856,-0.028
1.469449856,-0.028
1.469499856,-0.027
1.469549856,-0.027
1.469599856,-0.027
1.469649856,-0.027
1.469699856,-0.027
1.469749856,-0.026
1.469799856,-0.026
1.469849856,-0.026
1.469899856,-0.026
1.469949856,-0.026
1.469999856,-0.026
1.470049856,-0.026
1.470099856,-0.026
1.470149856,-0.026
1.470199856,-0.026
1.470249856,-0.026
1.470299856,-0.026
1.470349856,-0.026
1.470399856,-0.026
1.470449856,-0.026
1.470499856,-0.026
1.470549856,-0.026
1.470599856,-0.026
1.470649856,-0.026
1.470699856,-0.026
1.470749856,-0.026
1.470799856,-0.026
1.470849856,-0.027
1.470899856,-0.027
1.470949856,-0.027
1.470999856,-0.027
1.471049856,-0.027
1.471099856,-0.027
1.471149856,-0.027
1.471199856,-0.027
1.471249856,-0.027
1.471299856,-0.026
1.471349856,-0.026
1.471399856,-0.026
1.471449856,-0.026
1.471499856,-0.025
1.471549856,-0.026
1.471599856,-0.025
1.471649856,-0.026
1.471699856,-0.026
1.471749856,-0.026
1.471799856,-0.026
1.471849856,-0.026
1.471899856,-0.026
1.471949856,-0.026
1.471999856,-0.026
1.472049856,-0.026
1.472099856,-0.026
1.472149856,-0.026
1.472199856,-0.026
1.472249856,-0.026
1.472299856,-0.026
1.472349856,-0.026
1.472399856,-0.027
1.472449856,-0.027
1.472499856,-0.027
1.472549856,-0.027
1.472599856,-0.027
1.472649856,-0.027
1.472699856,-0.027
1.472749856,-0.027
1.472799856,-0.027
1.472849856,-0.027
1.472899856,-0.027
1.472949856,-0.027
1.472999856,-0.027
1.473049856,-0.027
1.473099856,-0.027
1.473149856,-0.027
1.473199856,-0.027
1.473249856,-0.027
1.473299856,-0.027
1.473349856,-0.027
1.473399856,-0.027
1.473449856,-0.028
1.473499856,-0.028
1.473549856,-0.028
1.473599856,-0.028
1.473649856,-0.028
1.473699856,-0.028
1.473749856,-0.029
1.473799856,-0.029
1.473849856,-0.029
1.473899856,-0.029
1.473949856,-0.029
1.473999856,-0.029
1.474049856,-0.029
1.474099856,-0.029
1.474149856,-0.029
1.474199855,-0.029
1.474249855,-0.029
1.474299855,-0.03
1.474349855,-0.03
1.474399855,-0.03
1.474449855,-0.03
1.474499855,-0.03
1.474549855,-0.03
1.474599855,-0.03
1.474649855,-0.031
1.474699855,-0.031
1.474749855,-0.031
1.474799855,-0.031
1.474849855,-0.032
1.474899855,-0.032
1.474949855,-0.032
1.474999855,-0.032
1.475049855,-0.032
1.475099855,-0.032
1.475149855,-0.032
1.475199855,-0.032
1.475249855,-0.032
1.475299855,-0.032
1.475349855,-0.033
1.475399855,-0.033
1.475449855,-0.033
1.475499855,-0.033
1.475549855,-0.034
1.475599855,-0.034
1.475649855,-0.034
1.475699855,-0.035
1.475749855,-0.035
1.475799855,-0.035
1.475849855,-0.035
1.475899855,-0.036
1.475949855,-0.036
1.475999855,-0.036
1.476049855,-0.037
1.476099855,-0.037
1.476149855,-0.037
1.476199855,-0.038
1.476249855,-0.038
1.476299855,-0.039
1.476349855,-0.039
1.476399855,-0.039
1.476449855,-0.04
1.476499855,-0.04
1.476549855,-0.04
1.476599855,-0.04
1.476649855,-0.041
1.476699855,-0.041
1.476749855,-0.041
1.476799855,-0.042
1.476849855,-0.042
1.476899855,-0.042
1.476949855,-0.043
1.476999855,-0.043
1.477049855,-0.043
1.477099855,-0.043
1.477149855,-0.043
1.477199855,-0.043
1.477249855,-0.044
1.477299855,-0.044
1.477349855,-0.044
1.477399855,-0.044
1.477449855,-0.044
1.477499855,-0.044
1.477549855,-0.045
1.477599855,-0.045
1.477649855,-0.045
1.477699855,-0.046
1.477749855,-0.046
1.477799855,-0.046
1.477849855,-0.047
1.477899855,-0.047
1.477949855,-0.047
1.477999855,-0.047
1.478049855,-0.047
1.478099855,-0.047
1.478149855,-0.047
1.478199855,-0.047
1.478249855,-0.047
1.478299855,-0.047
1.478349855,-0.047
1.478399855,-0.047
1.478449855,-0.047
1.478499855,-0.047
1.478549855,-0.047
1.478599855,-0.047
1.478649855,-0.047
1.478699855,-0.047
1.478749855,-0.047
1.478799855,-0.047
1.478849855,-0.047
1.478899855,-0.047
1.478949855,-0.047
1.478999855,-0.047
1.479049855,-0.047
1.479099855,-0.048
1.479149855,-0.048
1.479199855,-0.048
1.479249855,-0.048
1.479299855,-0.049
1.479349855,-0.049
1.479399855,-0.049
1.479449855,-0.049
1.479499855,-0.049
1.479549855,-0.049
1.479599855,-0.05
1.479649855,-0.05
1.479699855,-0.05
1.479749855,-0.05
1.479799855,-0.05
1.479849855,-0.051
1.479899855,-0.051
1.479949855,-0.051
1.479999855,-0.052
1.480049855,-0.052
1.480099855,-0.052
1.480149855,-0.052
1.480199855,-0.052
1.480249855,-0.052
1.480299855,-0.052
1.480349855,-0.052
1.480399855,-0.052
1.480449855,-0.051
1.480499855,-0.051
1.480549855,-0.051
1.480599855,-0.051
1.480649855,-0.051
1.480699855,-0.051
1.480749855,-0.05
1.480799855,-0.05
1.480849855,-0.05
1.480899855,-0.05
1.480949855,-0.05
1.480999855,-0.05
1.481049855,-0.05
1.481099855,-0.05
1.481149855,-0.049
1.481199855,-0.049
1.481249855,-0.049
1.481299855,-0.049
1.481349855,-0.048
1.481399855,-0.048
1.481449855,-0.048
1.481499855,-0.048
1.481549855,-0.048
1.481599855,-0.048
1.481649855,-0.048
1.481699855,-0.047
1.481749855,-0.047
1.481799855,-0.047
1.481849855,-0.046
1.481899855,-0.046
1.481949855,-0.046
1.481999855,-0.045
1.482049855,-0.045
1.482099855,-0.045
1.482149855,-0.044
1.482199855,-0.044
1.482249855,-0.044
1.482299855,-0.044
1.482349855,-0.043
1.482399855,-0.043
1.482449855,-0.043
1.482499855,-0.043
1.482549855,-0.043
1.482599855,-0.043
1.482649855,-0.042
1.482699855,-0.042
1.482749855,-0.042
1.482799855,-0.042
1.482849855,-0.042
1.482899855,-0.042
1.482949855,-0.042
1.482999855,-0.041
1.483049855,-0.041
1.483099855,-0.04
1.483149855,-0.04
1.483199855,-0.04
1.483249855,-0.039
1.483299855,-0.039
1.483349855,-0.039
1.483399855,-0.039
1.483449855,-0.038
1.483499855,-0.038
1.483549855,-0.038
1.483599855,-0.038
1.483649855,-0.037
1.483699855,-0.037
1.483749855,-0.037
1.483799855,-0.037
1.483849855,-0.036
1.483899855,-0.036
1.483949855,-0.035
1.483999855,-0.035
1.484049855,-0.034
1.484099855,-0.034
1.484149855,-0.033
1.484199855,-0.033
1.484249855,-0.033
1.484299855,-0.032
1.484349855,-0.032
1.484399854,-0.032
1.484449854,-0.031
1.484499854,-0.03
1.484549854,-0.03
1.484599854,-0.029
1.484649854,-0.028
1.484699854,-0.028
1.484749854,-0.027
1.484799854,-0.026
1.484849854,-0.026
1.484899854,-0.025
1.484949854,-0.025
1.484999854,-0.024
1.485049854,-0.023
1.485099854,-0.022
1.485149854,-0.021
1.485199854,-0.021
1.485249854,-0.02
1.485299854,-0.02
1.485349854,-0.019
1.485399854,-0.019
1.485449854,-0.018
1.485499854,-0.018
1.485549854,-0.017
1.485599854,-0.017
1.485649854,-0.016
1.485699854,-0.016
1.485749854,-0.015
1.485799854,-0.014
1.485849854,-0.014
1.485899854,-0.013
1.485949854,-0.013
1.485999854,-0.012
1.486049854,-0.012
1.486099854,-0.012
1.486149854,-0.012
1.486199854,-0.012
1.486249854,-0.011
1.486299854,-0.011
1.486349854,-0.011
1.486399854,-0.011
1.486449854,-0.011
1.486499854,-0.011
1.486549854,-0.01
1.486599854,-0.01
1.486649854,-0.01
1.486699854,-0.01
1.486749854,-0.01
1.486799854,-0.01
1.486849854,-0.01
1.486899854,-0.01
1.486949854,-0.009
1.486999854,-0.009
1.487049854,-0.009
1.487099854,-0.009
1.487149854,-0.009
1.487199854,-0.009
1.487249854,-0.009
1.487299854,-0.009
1.487349854,-0.009
1.487399854,-0.009
1.487449854,-0.008
1.487499854,-0.008
1.487549854,-0.007
1.487599854,-0.007
1.487649854,-0.007
1.487699854,-0.006
1.487749854,-0.006
1.487799854,-0.005
1.487849854,-0.005
1.487899854,-0.005
1.487949854,-0.005
1.487999854,-0.005
1.488049854,-0.005
1.488099854,-0.005
1.488149854,-0.004
1.488199854,-0.004
1.488249854,-0.004
1.488299854,-0.004
1.488349854,-0.004
1.488399854,-0.004
1.488449854,-0.004
1.488499854,-0.004
1.488549854,-0.004
1.488599854,-0.004
1.488649854,-0.004
1.488699854,-0.003
1.488749854,-0.003
1.488799854,-0.003
1.488849854,-0.003
1.488899854,-0.002
1.488949854,-0.002
1.488999854,-0.002
1.489049854,-0.002
1.489099854,-0.003
1.489149854,-0.003
1.489199854,-0.003
1.489249854,-0.003
1.489299854,-0.003
1.489349854,-0.003
1.489399854,-0.003
1.489449854,-0.003
1.489499854,-0.003
1.489549854,-0.003
1.489599854,-0.003
1.489649854,-0.003
1.489699854,-0.003
1.489749854,-0.003
1.489799854,-0.003
1.489849854,-0.003
1.489899854,-0.003
1.489949854,-0.003
1.489999854,-0.003
1.490049854,-0.003
1.490099854,-0.003
1.490149854,-0.003
1.490199854,-0.002
1.490249854,-0.002
1.490299854,-0.002
1.490349854,-0.002
1.490399854,-0.002
1.490449854,-0.002
1.490499854,-0.002
1.490549854,-0.002
1.490599854,-0.002
1.490649854,-0.002
1.490699854,-0.002
1.490749854,-0.002
1.490799854,-0.002
1.490849854,-0.001
1.490899854,-0.001
1.490949854,-0.001
1.490999854,-0.001
1.491049854,-0.001
1.491099854,-0.001
1.491149854,-0.002
1.491199854,-0.002
1.491249854,-0.002
1.491299854,-0.003
1.491349854,-0.003
1.491399854,-0.003
1.491449854,-0.003
1.491499854,-0.003
1.491549854,-0.003
1.491599854,-0.003
1.491649854,-0.003
1.491699854,-0.004
1.491749854,-0.004
1.491799854,-0.004
1.491849854,-0.004
1.491899854,-0.004
1.491949854,-0.004
1.491999854,-0.003
1.492049854,-0.003
1.492099854,-0.004
1.492149854,-0.004
1.492199854,-0.004
1.492249854,-0.005
1.492299854,-0.005
1.492349854,-0.005
1.492399854,-0.006
1.492449854,-0.006
1.492499854,-0.006
1.492549854,-0.006
1.492599854,-0.006
1.492649854,-0.006
1.492699854,-0.006
1.492749854,-0.006
1.492799854,-0.006
1.492849854,-0.006
1.492899854,-0.006
1.492949854,-0.007
1.492999854,-0.007
1.493049854,-0.007
1.493099854,-0.007
1.493149854,-0.007
1.493199854,-0.008
1.493249854,-0.008
1.493299854,-0.008
1.493349854,-0.009
1.493399854,-0.009
1.493449854,-0.009
1.493499854,-0.01
1.493549854,-0.01
1.493599854,-0.01
1.493649854,-0.01
1.493699854,-0.01
1.493749854,-0.01
1.493799854,-0.01
1.493849854,-0.01
1.493899854,-0.01
1.493949854,-0.01
1.493999854,-0.01
1.494049854,-0.01
1.494099854,-0.01
1.494149854,-0.011
1.494199854,-0.011
1.494249854,-0.012
1.494299854,-0.012
1.494349854,-0.013
1.494399854,-0.013
1.494449854,-0.013
1.494499854,-0.014
1.494549854,-0.014
1.494599853,-0.014
1.494649853,-0.014
1.494699853,-0.014
1.494749853,-0.014
1.494799853,-0.014
1.494849853,-0.014
1.494899853,-0.014
1.494949853,-0.014
1.494999853,-0.014
1.495049853,-0.014
1.495099853,-0.014
1.495149853,-0.015
1.495199853,-0.015
1.495249853,-0.015
1.495299853,-0.015
1.495349853,-0.016
1.495399853,-0.016
1.495449853,-0.016
1.495499853,-0.016
1.495549853,-0.016
1.495599853,-0.017
1.495649853,-0.017
1.495699853,-0.017
1.495749853,-0.017
1.495799853,-0.017
1.495849853,-0.017
1.495899853,-0.017
1.495949853,-0.017
1.495999853,-0.017
1.496049853,-0.017
1.496099853,-0.017
1.496149853,-0.017
1.496199853,-0.017
1.496249853,-0.017
1.496299853,-0.017
1.496349853,-0.017
1.496399853,-0.017
1.496449853,-0.017
1.496499853,-0.017
1.496549853,-0.017
1.496599853,-0.017
1.496649853,-0.017
1.496699853,-0.017
1.496749853,-0.017
1.496799853,-0.017
1.496849853,-0.017
1.496899853,-0.017
1.496949853,-0.017
1.496999853,-0.017
1.497049853,-0.016
1.497099853,-0.016
1.497149853,-0.015
1.497199853,-0.015
1.497249853,-0.015
1.497299853,-0.015
1.497349853,-0.015
1.497399853,-0.015
1.497449853,-0.014
1.497499853,-0.014
1.497549853,-0.014
1.497599853,-0.014
1.497649853,-0.014
1.497699853,-0.014
1.497749853,-0.013
1.497799853,-0.013
1.497849853,-0.013
1.497899853,-0.012
1.497949853,-0.012
1.497999853,-0.011
1.498049853,-0.01
1.498099853,-0.01
1.498149853,-0.009
1.498199853,-0.009
1.498249853,-0.009
1.498299853,-0.008
1.498349853,-0.008
1.498399853,-0.008
1.498449853,-0.008
1.498499853,-0.008
1.498549853,-0.008
1.498599853,-0.007
1.498649853,-0.007
1.498699853,-0.007
1.498749853,-0.006
1.498799853,-0.006
1.498849853,-0.005
1.498899853,-0.005
1.498949853,-0.005
1.498999853,-0.004
1.499049853,-0.004
1.499099853,-0.003
1.499149853,-0.003
1.499199853,-0.003
1.499249853,-0.002
1.499299853,-0.002
1.499349853,-0.002
1.499399853,-0.001
1.499449853,-0.001
1.499499853,-0.001
1.499549853,-0.001
1.499599853,-0.001
1.499649853,-0.001
1.499699853,-0.001
1.499749853,0
1.499799853,0
1.499849853,0
1.499899853,0.001
1.499949853,0.002
1.499999853,-0.079
1.500049853,-0.079
1.500099853,-0.078
1.500149853,-0.077
1.500199853,-0.076
1.500249853,-0.075
1.500299853,-0.075
1.500349853,-0.074
1.500399853,-0.073
1.500449853,-0.072
1.500499853,-0.071
1.500549853,-0.071
1.500599853,-0.07
1.500649853,-0.069
1.500699853,-0.068
1.500749853,-0.067
1.500799853,-0.066
1.500849853,-0.065
1.500899853,-0.063
1.500949853,-0.062
1.500999853,-0.061
1.501049853,-0.06
1.501099853,-0.059
1.501149853,-0.058
1.501199853,-0.057
1.501249853,-0.056
1.501299853,-0.055
1.501349853,-0.055
1.501399853,-0.054
1.501449853,-0.053
1.501499853,-0.053
1.501549853,-0.052
1.501599853,-0.051
1.501649853,-0.051
1.501699853,-0.05
1.501749853,-0.049
1.501799853,-0.048
1.501849853,-0.047
1.501899853,-0.046
1.501949853,-0.044
1.501999853,-0.043
1.502049853,-0.042
1.502099853,-0.04
1.502149853,-0.039
1.502199853,-0.037
1.502249853,-0.036
1.502299853,-0.035
1.502349853,-0.034
1.502399853,-0.033
1.502449853,-0.033
1.502499853,-0.032
1.502549853,-0.032
1.502599853,-0.031
1.502649853,-0.03
1.502699853,-0.029
1.502749853,-0.028
1.502799853,-0.028
1.502849853,-0.027
1.502899853,-0.026
1.502949853,-0.025
1.502999853,-0.024
1.503049853,-0.024
1.503099853,-0.023
1.503149853,-0.023
1.503199853,-0.022
1.503249853,-0.021
1.503299853,-0.02
1.503349853,-0.02
1.503399853,-0.019
1.503449853,-0.019
1.503499853,-0.018
1.503549853,-0.018
1.503599853,-0.018
1.503649853,-0.018
1.503699853,-0.017
1.503749853,-0.017
1.503799853,-0.016
1.503849853,-0.015
1.503899853,-0.015
1.503949853,-0.014
1.503999853,-0.014
1.504049853,-0.013
1.504099853,-0.013
1.504149853,-0.013
1.504199853,-0.012
1.504249853,-0.012
1.504299853,-0.011
1.504349853,-0.011
1.504399853,-0.01
1.504449853,-0.01
1.504499853,-0.009
1.504549853,-0.009
1.504599853,-0.008
1.504649853,-0.008
1.504699853,-0.008
1.504749853,-0.007
1.504799852,-0.007
1.504849852,-0.007
1.504899852,-0.007
1.504949852,-0.006
1.504999852,-0.006
1.505049852,-0.005
1.505099852,-0.005
1.505149852,-0.004
1.505199852,-0.004
1.505249852,-0.004
1.505299852,-0.004
1.505349852,-0.004
1.505399852,-0.003
1.505449852,-0.003
1.505499852,-0.003
1.505549852,-0.003
1.505599852,-0.003
1.505649852,-0.002
1.505699852,-0.002
1.505749852,-0.002
1.505799852,-0.001
1.505849852,-0.001
1.505899852,-0.001
1.505949852,0
1.505999852,0
1.506049852,0
1.506099852,0
1.506149852,0
1.506199852,0
1.506249852,0
1.506299852,0
1.506349852,0
1.506399852,0.001
1.506449852,0.001
1.506499852,0.001
1.506549852,0.001
1.506599852,0.001
1.506649852,0.001
1.506699852,0.002
1.506749852,0.002
1.506799852,0.002
1.506849852,0.002
1.506899852,0.002
1.506949852,0.002
1.506999852,0.002
1.507049852,0.002
1.507099852,0.003
1.507149852,0.003
1.507199852,0.003
1.507249852,0.003
1.507299852,0.003
1.507349852,0.003
1.507399852,0.003
1.507449852,0.003
1.507499852,0.003
1.507549852,0.002
1.507599852,0.002
1.507649852,0.002
1.507699852,0.002
1.507749852,0.002
1.507799852,0.002
1.507849852,0.002
1.507899852,0.002
1.507949852,0.002
1.507999852,0.001
1.508049852,0.001
1.508099852,0.001
1.508149852,0.001
1.508199852,0.001
1.508249852,0.001
1.508299852,0.001
1.508349852,0.001
1.508399852,0.002
1.508449852,0.002
1.508499852,0.002
1.508549852,0.002
1.508599852,0.002
1.508649852,0.002
1.508699852,0.002
1.508749852,0.001
1.508799852,0.001
1.508849852,0.001
1.508899852,0.001
1.508949852,0.001
1.508999852,0.001
1.509049852,0.001
1.509099852,0.001
1.509149852,0
1.509199852,0
1.509249852,0
1.509299852,0
1.509349852,-0.001
1.509399852,-0.001
1.509449852,-0.001
1.509499852,-0.002
1.509549852,-0.002
1.509599852,-0.002
1.509649852,-0.003
1.509699852,-0.003
1.509749852,-0.003
1.509799852,-0.003
1.509849852,-0.003
1.509899852,-0.002
1.509949852,-0.002
1.509999852,-0.002
1.510049852,-0.002
1.510099852,-0.002
1.510149852,-0.002
1.510199852,-0.002
1.510249852,-0.002
1.510299852,-0.002
1.510349852,-0.002
1.510399852,-0.002
1.510449852,-0.003
1.510499852,-0.003
1.510549852,-0.003
1.510599852,-0.003
1.510649852,-0.003
1.510699852,-0.003
1.510749852,-0.003
1.510799852,-0.003
1.510849852,-0.003
1.510899852,-0.003
1.510949852,-0.003
1.510999852,-0.003
1.511049852,-0.003
1.511099852,-0.003
1.511149852,-0.003
1.511199852,-0.004
1.511249852,-0.004
1.511299852,-0.004
1.511349852,-0.004
1.511399852,-0.005
1.511449852,-0.005
1.511499852,-0.005
1.511549852,-0.006
1.511599852,-0.006
1.511649852,-0.006
1.511699852,-0.007
1.511749852,-0.007
1.511799852,-0.007
1.511849852,-0.007
1.511899852,-0.008
1.511949852,-0.008
1.511999852,-0.008
1.512049852,-0.008
1.512099852,-0.008
1.512149852,-0.008
1.512199852,-0.008
1.512249852,-0.009
1.512299852,-0.009
1.512349852,-0.009
1.512399852,-0.009
1.512449852,-0.009
1.512499852,-0.009
1.512549852,-0.009
1.512599852,-0.009
1.512649852,-0.009
1.512699852,-0.01
1.512749852,-0.01
1.512799852,-0.01
1.512849852,-0.011
1.512899852,-0.011
1.512949852,-0.011
1.512999852,-0.011
1.513049852,-0.012
1.513099852,-0.012
1.513149852,-0.012
1.513199852,-0.012
1.513249852,-0.012
1.513299852,-0.012
1.513349852,-0.012
1.513399852,-0.012
1.513449852,-0.012
1.513499852,-0.012
1.513549852,-0.012
1.513599852,-0.012
1.513649852,-0.012
1.513699852,-0.012
1.513749852,-0.012
1.513799852,-0.011
1.513849852,-0.011
1.513899852,-0.011
1.513949852,-0.011
1.513999852,-0.01
1.514049852,-0.01
1.514099852,-0.01
1.514149852,-0.01
1.514199852,-0.01
1.514249852,-0.01
1.514299852,-0.01
1.514349852,-0.01
1.514399852,-0.01
1.514449852,-0.009
1.514499852,-0.009
1.514549852,-0.009
1.514599852,-0.009
1.514649852,-0.008
1.514699852,-0.008
1.514749852,-0.008
1.514799852,-0.008
1.514849852,-0.008
1.514899852,-0.008
1.514949852,-0.008
1.514999851,-0.008
1.515049851,-0.008
1.515099851,-0.007
1.515149851,-0.007
1.515199851,-0.007
1.515249851,-0.007
1.515299851,-0.006
1.515349851,-0.006
1.515399851,-0.006
1.515449851,-0.005
1.515499851,-0.005
1.515549851,-0.004
1.515599851,-0.004
1.515649851,-0.004
1.515699851,-0.003
1.515749851,-0.003
1.515799851,-0.003
1.515849851,-0.003
1.515899851,-0.003
1.515949851,-0.003
1.515999851,-0.003
1.516049851,-0.002
1.516099851,-0.002
1.516149851,-0.002
1.516199851,-0.002
1.516249851,-0.002
1.516299851,-0.002
1.516349851,-0.002
1.516399851,-0.001
1.516449851,-0.001
1.516499851,-0.001
1.516549851,0
1.516599851,0
1.516649851,0.001
1.516699851,0.001
1.516749851,0.001
1.516799851,0.002
1.516849851,0.002
1.516899851,0.002
1.516949851,0.003
1.516999851,0.003
1.517049851,0.003
1.517099851,0.004
1.517149851,0.004
1.517199851,0.005
1.517249851,0.005
1.517299851,0.006
1.517349851,0.006
1.517399851,0.006
1.517449851,0.007
1.517499851,0.007
1.517549851,0.007
1.517599851,0.008
1.517649851,0.008
1.517699851,0.008
1.517749851,0.009
1.517799851,0.009
1.517849851,0.01
1.517899851,0.01
1.517949851,0.011
1.517999851,0.011
1.518049851,0.012
1.518099851,0.012
1.518149851,0.013
1.518199851,0.013
1.518249851,0.014
1.518299851,0.014
1.518349851,0.015
1.518399851,0.015
1.518449851,0.016
1.518499851,0.016
1.518549851,0.016
1.518599851,0.017
1.518649851,0.017
1.518699851,0.018
1.518749851,0.018
1.518799851,0.018
1.518849851,0.019
1.518899851,0.019
1.518949851,0.019
1.518999851,0.02
1.519049851,0.02
1.519099851,0.021
1.519149851,0.021
1.519199851,0.022
1.519249851,0.022
1.519299851,0.022
1.519349851,0.022
1.519399851,0.023
1.519449851,0.023
1.519499851,0.023
1.519549851,0.023
1.519599851,0.024
1.519649851,0.024
1.519699851,0.025
1.519749851,0.025
1.519799851,0.026
1.519849851,0.026
1.519899851,0.027
1.519949851,0.027
1.519999851,0.027
1.520049851,0.028
1.520099851,0.028
1.520149851,0.028
1.520199851,0.028
1.520249851,0.028
1.520299851,0.028
1.520349851,0.028
1.520399851,0.028
1.520449851,0.028
1.520499851,0.028
1.520549851,0.029
1.520599851,0.029
1.520649851,0.029
1.520699851,0.029
1.520749851,0.029
1.520799851,0.029
1.520849851,0.029
1.520899851,0.029
1.520949851,0.03
1.520999851,0.03
1.521049851,0.03
1.521099851,0.03
1.521149851,0.03
1.521199851,0.03
1.521249851,0.03
1.521299851,0.03
1.521349851,0.03
1.521399851,0.031
1.521449851,0.031
1.521499851,0.031
1.521549851,0.031
1.521599851,0.031
1.521649851,0.032
1.521699851,0.032
1.521749851,0.032
1.521799851,0.032
1.521849851,0.032
1.521899851,0.032
1.521949851,0.032
1.521999851,0.032
1.522049851,0.032
1.522099851,0.032
1.522149851,0.032
1.522199851,0.032
1.522249851,0.032
1.522299851,0.032
1.522349851,0.033
1.522399851,0.033
1.522449851,0.033
1.522499851,0.033
1.522549851,0.033
1.522599851,0.032
1.522649851,0.032
1.522699851,0.032
1.522749851,0.032
1.522799851,0.031
1.522849851,0.031
1.522899851,0.031
1.522949851,0.032
1.522999851,0.032
1.523049851,0.032
1.523099851,0.032
1.523149851,0.032
1.523199851,0.032
1.523249851,0.032
1.523299851,0.032
1.523349851,0.032
1.523399851,0.032
1.523449851,0.032
1.523499851,0.031
1.523549851,0.031
1.523599851,0.031
1.523649851,0.031
1.523699851,0.03
1.523749851,0.03
1.523799851,0.03
1.523849851,0.029
1.523899851,0.029
1.523949851,0.029
1.523999851,0.029
1.524049851,0.029
1.524099851,0.029
1.524149851,0.029
1.524199851,0.029
1.524249851,0.029
1.524299851,0.029
1.524349851,0.028
1.524399851,0.028
1.524449851,0.028
1.524499851,0.028
1.524549851,0.027
1.524599851,0.027
1.524649851,0.027
1.524699851,0.027
1.524749851,0.027
1.524799851,0.026
1.524849851,0.026
1.524899851,0.026
1.524949851,0.026
1.524999851,0.026
1.525049851,0.025
1.525099851,0.025
1.525149851,0.025
1.52519985,0.025
1.52524985,0.024
1.52529985,0.024
1.52534985,0.023
1.52539985,0.023
1.52544985,0.022
1.52549985,0.022
1.52554985,0.021
1.52559985,0.021
1.52564985,0.021
1.52569985,0.021
1.52574985,0.021
1.52579985,0.021
1.52584985,0.021
1.52589985,0.02
1.52594985,0.02
1.52599985,0.02
